season,match_id,player,player_id,team,position,period,minute,start_x,start_y,end_x,end_y,carry_distance_m,carry_duration_s,carry_speed_ms,under_pressure,progressive_carry,defender_proximity_m,n_opponents_in_frame,lines_broken_2d,line_break_2d,pitch_control_gained,downstream_xg_single_poss,downstream_xg_chain
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,28,76.4,62.4,82.8,54.7,9.1554,2.8215,3.2449,0,1,6.3446,9,0,0,0.15,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,28,77.8,39.5,78.3,34.1,4.9589,1.4645,3.386,0,0,11.4597,10,0,0,0.07937,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,28,77.4,12.2,82.8,14.1,5.2345,2.0693,2.5296,0,1,15.638,10,0,0,-0.01587,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,28,84.5,12.4,79.3,14.9,5.2759,1.5346,3.4379,0,0,1.401,10,0,0,-0.20833,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,28,92.2,73.0,92.2,67.6,4.9378,1.694,2.9148,0,0,4.6573,10,0,0,0.0,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,28,93.1,55.3,92.2,46.6,7.9977,1.4023,5.7031,1,0,2.3201,10,0,0,0.0,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,30,78.9,71.6,83.7,73.4,4.6876,4.2038,1.1151,0,0,14.5091,10,0,0,0.12698,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,31,70.1,65.9,69.1,57.6,7.6444,2.4829,3.0788,0,0,4.608,10,0,0,0.0,0.064,0.064
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,1,31,110.3,33.0,117.2,24.1,10.2975,2.2368,4.6037,1,0,4.1339,5,0,0,0.0,0.064,0.064
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,32,50.8,24.9,63.7,30.1,12.7181,2.612,4.869,0,1,8.9364,10,0,0,0.08547,0,0
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,1,32,106.0,17.0,103.9,19.3,2.8479,4.2164,0.6754,1,0,4.3808,4,0,0,0.0,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,32,77.2,5.3,72.4,4.5,4.4497,2.1487,2.0709,0,0,12.1519,9,0,0,0.0,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,33,76.0,55.9,79.7,49.3,6.9187,2.6744,2.587,0,0,6.9469,10,0,0,0.0625,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,33,75.8,28.0,92.6,23.9,15.8128,3.9273,4.0264,1,1,12.947,10,0,0,0.20741,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,33,84.1,24.3,89.3,18.5,7.1229,2.59,2.7501,1,0,4.769,10,0,0,-0.01235,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,33,78.5,14.5,75.1,19.1,5.2305,2.6701,1.9589,0,0,10.8275,10,0,0,-0.15278,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,33,86.8,61.6,86.6,53.6,7.3175,3.105,2.3567,1,0,,,,,,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,1,33,31.0,39.8,36.8,38.9,5.367,0.8915,6.0199,1,0,2.1961,8,0,0,0.04762,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,1,33,36.8,38.9,44.6,40.4,7.263,1.6545,4.3898,1,0,0.4026,9,1,1,0.01429,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,33,91.4,9.1,92.2,14.7,5.1726,4.0393,1.2806,0,0,5.3635,9,0,0,0.14286,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,34,66.0,32.2,74.9,27.0,9.4254,6.5171,1.4463,1,0,8.8428,10,1,1,0.14141,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,35,84.1,20.5,93.1,24.9,9.1604,2.2963,3.9892,1,1,4.2081,9,1,1,0.25253,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,35,90.5,23.2,100.6,21.6,9.3506,2.2538,4.1489,1,1,4.1236,9,1,1,0.13095,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,35,100.6,21.6,107.0,25.1,6.6701,1.0042,6.6422,1,1,1.0115,9,1,1,0.0,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,36,57.2,12.2,56.2,28.2,14.6589,4.8708,3.0095,1,0,0.9971,9,0,0,0.0,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,36,72.0,70.7,77.6,55.3,14.9839,3.5375,4.2358,0,1,14.5364,10,0,0,0.22222,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,36,68.1,51.1,79.5,51.8,10.4438,2.6223,3.9827,1,0,3.6053,10,0,0,0.27381,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,36,86.2,44.9,92.4,46.4,5.8328,1.182,4.9347,1,1,4.2131,10,1,1,0.0,0,0
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,1,36,25.6,28.3,48.1,3.1,30.8912,7.0682,4.3704,1,1,1.8886,7,1,1,0.00926,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,37,58.3,73.4,66.8,55.3,18.2848,10.3425,1.7679,0,1,12.1473,10,0,0,0.13068,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,37,62.4,60.9,69.7,52.8,9.9707,5.3263,1.872,1,0,10.0004,10,0,0,0.17273,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,37,87.0,78.4,85.1,75.3,3.3247,2.2081,1.5057,0,0,10.3878,10,0,0,0.0,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,37,71.8,28.4,66.6,18.7,10.0638,1.8945,5.312,1,0,3.7286,8,0,0,-0.14141,0,0
Ligue1_2021_22,3802809,Jonas Martin,2950,Rennes,Right Center Midfield,1,37,26.2,27.1,35.6,27.3,8.5973,3.077,2.7941,0,0,,,,,,0,0
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,1,38,69.5,27.3,72.9,33.7,6.6267,1.9214,3.4489,1,0,2.1827,8,0,0,-0.1125,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,38,35.6,63.0,33.7,58.6,4.3824,1.2155,3.6056,0,0,5.6557,6,0,0,0.01587,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,38,36.4,39.7,51.8,36.4,14.4014,2.5998,5.5394,1,1,10.0967,9,0,0,0.17857,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,38,60.4,21.2,83.9,25.3,21.813,3.5561,6.134,0,1,5.8433,7,0,0,0.05556,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,39,77.0,6.2,75.5,11.6,5.1247,4.7647,1.0756,1,0,5.6354,7,0,0,0.11111,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,39,88.3,12.2,86.2,14.9,3.1277,1.5119,2.0687,0,0,5.2252,8,0,0,-0.04688,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,39,74.9,34.3,76.4,38.7,4.2507,1.1854,3.5858,0,0,9.096,10,0,0,0.11111,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,39,91.0,73.8,85.6,55.9,17.0963,5.8011,2.9471,0,1,5.7055,9,0,0,-0.14815,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,39,77.6,19.7,89.5,19.9,10.8829,2.4613,4.4215,0,1,13.7782,10,0,0,0.22619,0,0
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,1,39,109.5,12.4,110.8,15.7,3.2432,5.477,0.5921,1,0,2.8256,9,0,0,0.0,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,39,99.9,21.6,97.2,18.5,3.7591,0.4125,9.1123,1,0,0.6268,10,0,0,-0.125,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,1,39,20.8,61.6,25.2,58.7,4.8186,2.0025,2.4063,0,0,2.6307,7,0,0,0.05556,0,0
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,1,39,57.0,21.4,92.0,27.1,32.4256,5.5155,5.8791,1,1,6.7482,7,0,0,0.0,0,0
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,1,39,94.7,24.8,102.7,31.0,9.2549,1.6038,5.7705,1,1,1.3779,7,2,1,-0.02,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,1,41,119.1,34.2,114.8,30.8,5.0125,0.427,11.7384,0,0,1.5961,9,0,0,-0.02083,0.0586,0.0586
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,41,2.0,46.4,3.3,49.3,2.906,0.8148,3.5665,1,0,1.4344,7,0,0,-0.25,0,0
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,1,41,85.6,21.2,91.6,23.3,5.8127,1.6746,3.4712,0,1,7.8075,10,1,1,0.04167,0,0
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,1,41,13.3,68.0,42.4,73.8,27.1324,4.8372,5.6091,0,1,0.892,8,1,1,-0.01587,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,41,47.6,32.6,63.5,28.7,14.9699,2.2996,6.5097,0,1,1.1401,9,1,1,-0.17857,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,42,65.3,46.4,65.8,38.9,6.8732,2.8889,2.3792,0,0,9.5561,10,0,0,0.07143,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,42,97.0,1.8,101.6,3.0,4.347,5.0091,0.8678,1,0,5.6443,9,0,0,0.06667,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,42,101.6,3.0,95.8,3.2,5.3067,1.1648,4.5559,1,0,1.4559,9,0,0,-0.33333,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,42,90.5,8.2,88.1,10.9,3.3033,1.5335,2.1541,0,0,4.7479,10,0,0,0.01562,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,1,42,93.0,3.3,98.1,3.9,4.6956,1.1209,4.1892,0,0,,,,,,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,42,104.9,6.6,102.4,10.9,4.5482,2.5991,1.7499,0,0,4.9251,10,0,0,0.09722,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,1,42,77.6,57.0,78.3,64.1,6.5237,0.915,7.1298,1,0,5.2079,10,0,0,0.07143,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,1,43,92.4,4.5,99.5,17.0,13.1451,3.7675,3.4891,0,1,11.4188,10,0,0,0.16667,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,1,43,33.7,41.5,47.7,22.9,21.2873,4.9046,4.3403,1,1,3.8456,7,0,0,0.00481,0,0
Ligue1_2021_22,3802809,Benjamin Bourigeaud,3426,Rennes,Right Midfield,1,43,68.1,78.3,64.8,73.9,5.0292,3.3119,1.5185,1,0,6.9198,10,0,0,-0.05357,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,1,44,19.9,21.2,26.4,19.9,6.0613,1.3939,4.3483,0,0,8.4269,5,0,0,0.12857,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,1,44,51.6,18.5,55.3,12.6,6.3681,4.1495,1.5347,1,0,3.7532,10,0,0,0.13889,0,0
Ligue1_2021_22,3802809,Jonas Martin,2950,Rennes,Right Center Midfield,1,44,59.5,66.7,61.0,62.9,3.7356,0.776,4.8142,0,0,6.4041,8,0,0,-0.08929,0.147,0.147
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,1,44,62.7,47.9,72.7,45.2,9.4714,1.5415,6.1443,0,0,8.8939,9,1,1,0.18182,0.147,0.147
Ligue1_2021_22,3802809,Gaëtan Laborde,3190,Rennes,Right Center Forward,2,45,97.8,73.9,116.6,65.0,19.0197,2.7476,6.9222,0,1,7.43,7,0,0,0.0,0.1729,0.1729
Ligue1_2021_22,3802809,Gaëtan Laborde,3190,Rennes,Right Center Forward,2,48,73.0,45.1,86.9,39.7,13.6356,3.77,3.6168,0,1,5.5447,9,1,1,0.05983,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,49,30.2,71.4,35.5,64.3,8.1016,4.8277,1.6782,1,0,7.0898,10,1,1,0.03333,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,2,49,85.8,19.8,84.1,16.0,3.8066,0.9847,3.8658,0,0,1.3963,10,0,0,-0.17857,0,0
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,2,49,74.3,9.6,83.9,23.5,15.4469,4.7906,3.2244,1,1,10.9463,8,1,1,0.21678,0,0
Ligue1_2021_22,3802809,Jonas Martin,2950,Rennes,Right Center Midfield,2,49,68.5,25.2,65.3,25.8,2.9771,1.052,2.83,1,0,2.9227,10,0,0,-0.03571,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,2,50,45.0,23.9,52.7,56.4,30.5407,6.507,4.6935,0,0,5.8443,10,1,1,0.10435,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,2,50,49.9,64.6,56.7,65.6,6.2848,1.6219,3.8751,0,0,4.1675,10,1,1,0.32857,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,50,76.8,77.6,73.4,74.6,4.1462,3.2052,1.2936,0,0,2.7266,10,0,0,-0.125,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,50,85.4,8.7,77.7,22.0,14.0526,2.9242,4.8057,1,0,5.1384,10,0,0,0.01538,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,2,50,66.1,45.1,69.8,52.6,7.6471,1.8714,4.0864,0,0,6.9567,10,0,0,0.0125,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,2,50,76.0,3.8,96.3,8.1,18.9742,4.6985,4.0383,1,1,9.3269,7,0,0,0.0,0,0
Ligue1_2021_22,3802809,Jonas Martin,2950,Rennes,Right Center Midfield,2,51,72.8,24.1,70.2,27.1,3.6301,3.2477,1.1177,1,0,3.2808,9,0,0,-0.04688,0,0
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,2,51,62.9,20.5,62.1,35.2,13.4616,4.6337,2.9052,0,0,4.5725,10,0,0,-0.09184,0,0
Ligue1_2021_22,3802809,Benjamin Bourigeaud,3426,Rennes,Right Midfield,2,51,82.6,74.2,99.3,56.2,22.452,3.2993,6.8052,0,1,12.9959,8,0,0,0.07556,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,51,30.4,10.6,21.2,7.4,8.9068,1.6649,5.3496,0,0,5.1112,7,0,0,-0.15909,0,0
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,2,51,70.9,62.0,69.2,58.3,3.7233,2.9548,1.2601,0,0,11.5438,10,0,0,-0.03571,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,2,52,81.1,55.5,76.9,57.9,4.4233,1.3984,3.1632,1,0,1.2556,10,0,0,0.0,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,2,52,50.3,43.6,72.8,37.0,21.4409,4.0256,5.3262,0,1,9.1834,9,1,1,-0.01667,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,52,92.7,28.8,104.0,26.5,10.5446,1.689,6.243,0,1,3.5868,6,0,0,0.0,0,0
Ligue1_2021_22,3802809,Jonas Martin,2950,Rennes,Right Center Midfield,2,52,28.3,50.6,32.4,50.6,3.749,2.3483,1.5965,0,0,6.8454,10,0,0,0.05556,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,2,52,50.9,29.7,56.3,25.0,6.5461,1.1806,5.5449,0,0,8.8371,10,0,0,0.16049,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,2,52,66.1,7.2,62.5,7.0,3.2969,1.7454,1.8889,0,0,,,,,,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,2,55,51.2,75.7,55.7,73.1,4.7522,3.4498,1.3775,1,0,6.4684,10,0,0,0.03175,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,2,56,55.7,73.1,52.4,62.8,9.8899,1.6042,6.1649,1,0,0.7026,9,0,0,-0.16667,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,56,76.6,8.1,84.1,13.4,8.3976,1.7283,4.8588,0,1,,,,,,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,56,52.2,72.5,68.7,75.5,15.335,2.7733,5.5295,0,1,12.8935,10,0,0,0.18095,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,2,57,64.6,48.5,70.0,50.2,5.1767,1.3401,3.8628,0,0,8.5783,10,0,0,0.04762,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,57,92.0,75.2,98.0,71.6,6.3982,3.8118,1.6785,1,1,6.8587,10,0,0,0.09722,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,57,98.0,71.6,85.0,66.0,12.9432,2.8714,4.5077,1,0,3.0503,10,0,0,-0.01709,0,0
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,2,57,19.7,22.8,21.9,19.8,3.4018,1.1536,2.9487,0,0,6.7277,7,0,0,0.0,0,0
Ligue1_2021_22,3802809,Benjamin Bourigeaud,3426,Rennes,Right Midfield,2,57,99.1,72.4,116.8,57.9,20.9224,3.1091,6.7293,0,1,17.3131,3,0,0,0.0,0,0
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,2,57,93.9,10.6,111.9,26.5,21.961,5.8023,3.7849,1,1,8.726,6,0,0,0.0,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,58,92.9,11.1,98.2,17.9,7.8835,4.2595,1.8508,0,1,9.0475,8,0,0,0.1,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,58,108.9,11.3,114.9,13.2,5.7549,0.8395,6.8554,0,0,6.0276,10,0,0,0.11111,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,59,88.6,7.0,100.1,8.7,10.6299,1.4598,7.2815,1,1,9.5794,10,0,0,0.02381,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,59,93.3,7.0,87.7,8.5,5.3012,2.2393,2.3674,0,0,,,,,,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,59,91.8,12.1,92.0,21.3,8.4145,2.4795,3.3936,0,1,7.3108,10,0,0,0.12987,0,0
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,2,59,84.3,58.3,85.4,54.9,3.2676,1.9863,1.6451,0,0,6.6712,10,0,0,-0.05357,0,0
Ligue1_2021_22,3802809,Benjamin Bourigeaud,3426,Rennes,Right Midfield,2,60,103.2,75.4,101.2,71.8,3.7657,1.4321,2.6295,1,0,,,,,,0,0
Ligue1_2021_22,3802809,Martin Terrier,4420,Rennes,Left Center Forward,2,60,87.1,43.1,84.6,45.1,2.9275,1.2688,2.3074,1,0,4.2224,8,0,0,-0.05357,0,0
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,2,60,77.7,47.4,92.3,35.4,17.281,3.0391,5.6862,0,1,,,,,,0,0
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,2,60,98.5,14.1,106.4,17.7,7.9384,4.7844,1.6592,0,1,7.8023,6,0,0,0.0,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,60,28.9,18.6,33.0,21.1,4.391,1.1885,3.6944,1,0,6.4077,7,0,0,0.02778,0,0
Ligue1_2021_22,3802809,Flavien Tait,3550,Rennes,Left Center Midfield,2,61,56.1,53.8,89.0,37.6,33.5331,6.7516,4.9667,0,1,,,,,,0.0348,0.0348
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,2,61,99.3,13.6,99.8,25.7,11.0737,1.9963,5.5471,1,1,8.2931,6,0,0,-0.10989,0.0348,0.0348
Ligue1_2021_22,3802809,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Center Attacking Midfield,2,62,92.0,21.3,94.4,23.7,3.1036,2.3852,1.3012,0,0,10.637,10,0,0,0.0,0,0
Ligue1_2021_22,3802809,Marco Verratti,3166,Paris Saint-Germain,Left Defensive Midfield,2,62,69.1,44.9,66.1,40.2,5.0985,2.9156,1.7487,0,0,8.3845,10,0,0,0.04167,0.0084,0.0084
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,62,88.0,8.7,93.9,9.6,5.4574,2.8011,1.9483,0,0,12.3083,10,0,0,0.01587,0.0084,0.0084
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,2,62,91.8,17.7,93.2,20.7,3.0272,1.3957,2.169,1,0,4.8086,9,0,0,0.08929,0.0084,0.0084
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,2,63,79.4,37.6,88.8,31.8,10.0999,2.2776,4.4343,0,1,,,,,,0,0
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,2,64,81.8,27.3,87.1,34.0,7.8116,1.6071,4.8607,1,1,,,,,,0.0276,0.0276
Ligue1_2021_22,3802809,Kylian Mbappé Lottin,3009,Paris Saint-Germain,Center Forward,2,64,99.7,26.0,102.3,23.5,3.2982,1.1883,2.7755,0,0,6.4359,7,0,0,0.0625,0.0276,0.0276
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,2,65,42.8,19.4,39.8,26.7,7.2168,4.5762,1.577,0,0,3.1738,6,0,0,0.0,0,0
Ligue1_2021_22,3802809,Idrissa Gana Gueye,3436,Paris Saint-Germain,Right Defensive Midfield,2,65,52.2,31.0,65.7,22.8,14.4432,1.9028,7.5906,0,1,6.5233,10,0,0,0.05594,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,65,81.5,6.6,88.2,8.5,6.3681,2.7298,2.3328,0,1,6.3602,10,0,0,0.15714,0,0
Ligue1_2021_22,3802809,Neymar da Silva Santos Junior,4320,Paris Saint-Germain,Left Wing,2,65,88.6,8.7,83.9,8.1,4.3326,4.659,0.9299,0,0,3.3109,10,0,0,-0.06349,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,66,105.9,65.6,106.8,61.8,3.5708,2.753,1.2971,1,0,3.4152,10,1,1,0.0,0,0
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,2,66,17.8,19.0,86.0,23.0,62.4692,10.648,5.8667,0,1,13.5443,6,0,0,0.14024,0,0
Ligue1_2021_22,3802809,Gaëtan Laborde,3190,Rennes,Right Center Forward,2,66,100.6,5.7,105.9,6.8,4.9496,2.763,1.7914,0,0,7.8275,5,0,0,0.0,0,0
Ligue1_2021_22,3802809,Kamaldeen Sulemana,35658,Rennes,Left Midfield,2,66,100.2,16.6,102.1,8.7,7.4297,3.7002,2.0079,0,0,1.2269,6,0,0,0.02857,0,0
Ligue1_2021_22,3802809,Jonas Martin,2950,Rennes,Right Center Midfield,2,66,92.5,59.8,99.1,54.1,7.9742,4.2329,1.8839,0,1,12.323,7,0,0,-0.03333,0,0
Ligue1_2021_22,3802809,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Wing,2,66,31.5,49.2,35.8,53.6,5.6256,1.3165,4.2732,0,0,7.3142,6,0,0,0.0,0,0
